video,frame_count,width,height,question,answer,qid,type,a0,a1,a2,a3,a4
2794976541,1588,640,480,why is there a woman in green standing in the middle of the field,1,2,CW,posing for a picture,watch the performance,spreading jacket on grass,oversee the girls,practicing
3964215046,1645,320,240,why are there strings attached to the dogs,3,4,CW,to fight with cat,air from the tube,used to dry the dog,leash,playground
7622488810,1985,640,480,why did the black kitten extends its back in the middle of the video,3,0,CW,crafting,get it to come out,curious,stretch,interact with other cat
3326899385,840,640,480,why does the girl lie sideways on the sofa,0,11,CW,rest,play with dog,watching the 2 people perform,playing with it,play with baby
5558701375,2697,480,640,why is the girl carrying onto a bag,3,1,CW,carry bag for mother,assist the girl in swimming,to show baby something in her hands,to put things,cleaning with it
14022514063,2197,640,360,why does the man keep the girl on the ground after swinging her,3,4,CW,learn dancing,prevent baby from grabbing her hair,having a meal,to see how dizzy she is,talk to her
4867392579,775,320,568,why is the boy turning around and around,1,1,CW,eat it,kid messing around,play with it,dancing,looking at drumstick
6866325406,791,604,1072,why did the white dress baby stretch out her arms when she came beside the woman,0,3,CW,for the woman to carry,to sit up,kept her hair tidy,performing,point at baby s spit
4432887858,555,640,480,why is the there a hand holding on to the baby s hand when it was lying down,2,1,CW,supporting the baby,show baby a toy,try pull baby to sit up,feed baby,fidgeting
6191564187,840,640,480,why did the woman point at the bib of the baby,1,0,CW,see something,to catch the spilled food,talk to her,protect baby,to protect the baby
12015983824,1893,640,360,why did the child holding on the yellow clay move to the table next to him after squeezing the clay,3,4,CW,let the red toy hit,play with it,prepare the ball,talk to friends,encourgement
3491915710,606,640,480,why did the boy put his legs down on the floor in the middle of the video,2,6,CW,fall down,check pedal,make a turn,pick up the stick,adjust her tricycle
4112159581,441,640,480,why is the elephant moving his trunk towards his mouth,1,0,CW,zoo,eat and drink,paw at the dog,group together,observing elephant eating
10248629274,1582,640,360,why did the lady go to the front in the midst of their performance,3,1,CW,performing,sing to right and left audience,happy,adjust boy s gown,look more clear at animal
6161302721,1406,640,360,why did the man in green picked the yellow tube up,3,0,CW,to play,point at sun,get the baby s attention,ignite fire in red tube,to help with painting
2411016012,756,640,480,why are there clothes lying on the bed,2,2,CW,playing,for the dogs to rest,put properly,dancing,getting ready to shower
3561978613,300,640,480,why was the crocodile s mouth open all the time in the video,4,3,CW,laughing,camera flash,look something from the presentation,show game,waiting for food
9641305350,1155,640,360,why did the man have his hands out constantly beside the boy when he plays in the water,2,5,CW,swimming to the surface to breathe,splashing water,prevent drowning,waterfall,feel excited
2563205560,660,640,480,why is the other man holding shield and sword and hiding,1,1,CW,to control the screens,to block,more space,climb the cliff,cycling
3828863805,1249,640,480,why does the girl walk back to the lady after she puts her down,1,8,CW,not liking the dance,wanted to be carried,play with boy in black,fun to do the same thing,look at the baby
8408617963,1999,640,360,why does the boy sit down in between,4,2,CW,can not sit by himself,play with rabbit,playing their instruments,get to the level of baby,feel confortable
7186531887,1584,640,384,why is the child peering over the adult s lap,3,6,CW,can not sit by himself,resting,looking at the camera,look at the ipad,feeding session
3302590729,1890,640,480,why is the man in brown trousers wearing a black cap,2,0,CW,strong wind,it s sunny,protect from sun,hot sun,waiting to cut ribbon
8904801050,1155,640,360,why does the boy kick towards the man in black,3,4,CW,boxing,to adjust the microphone,happy ending,to break the plank,stablize himself
10294103914,1035,640,360,why does the man in spectacles want to sprinkle the contents inside the sliver container on the chicken,1,3,CW,attract turtle,seasoning,foot slipped,watering the plants,throw better
3512954461,1340,640,480,why is the man in blue at the beginning blindfolded while walking,0,0,CW,playing game,not interested,take video,pick up dog more easily,guide baby forward
5928207977,1012,640,360,why did the cat push the person s hand away when she tries to approach it just after the start,2,2,CW,prevent from shoplifting,cycle away,wants to lie there,scare the rat,catch ball
5516830700,1423,360,480,why is the baby holding the handle of the baby walker in the middle of the video,0,5,CW,support himself up,to drink,look at dog,to play with,for toy
3688391139,2160,640,360,why did the man in white get off his tractor to talk to the women,4,0,CW,horn,get inside house,sing together,to remove a piece of cloth,ask woman to switch seats
4488015067,1020,640,480,why does the boy go towards the camera towards the end,4,3,CW,swimming in the ocean,show he finish chewing,crying,push the toy,cover the camera lens
5264007854,577,640,360,why did it suddenly go darker near the end of the video,4,3,CW,put out the fire,lady walked to another location,change something on screen,sun setting,end of the screen
4729027639,2161,640,480,why are the girls wearing hats on stage,1,2,CW,to not fall off swing,performing outfit,audience,giving call,main performers
11166208165,342,480,640,why did the child lie on the back on the lady,0,0,CW,comfortable,sleeping,play with dog,unwrap the presents,talk to her
5351925965,1149,406,720,why does the lady move nearer to the trees at the end of the video,2,6,CW,to talk to the baby,to grab something,follow bird,to groom the dog,carry girl
3522761604,2272,640,480,why did the man in grey clap his hands,1,6,CW,man call him,baby blow candle out,making music,demonstrate movement,excited
3553576244,2580,320,240,why does the man in yellow walking past in the middle of the video not pay attention to the band playing,4,3,CW,walk away,play with the sand,avoid hitting microphone,curious,uninterested
5651632577,1452,640,358,why did the man hold tightly onto the rope,0,0,CW,safety to control the horse,pull the sled,he is standing at height,pull box up,opening gate
8364779007,1457,640,360,why is the boy in red smiling at the end of the video,0,4,CW,find it funny to throw snowballs,looking down at snowman,happy to be done,engage girl with the music,happy to take photo
8306224570,484,640,430,why did the lady with black jacket turned back near the end of the video,2,1,CW,can nt walk properly,send flying kiss to camera,adjust something in the box,put something on the floor,want to be spun again
3243992169,1665,640,480,why is the kid keeping a cloth on his head,4,0,CW,looking at the tablet,pick up toy,excited,reflects,somebody kept it there
6490285609,599,640,480,why does the boy grab the item from the lady s hands,2,4,CW,put on her lap,teach her piano,to look after that item closely,help boy walk beside water,to play with the item
3353539556,1820,640,360,why is the man with a white jacket holding a microphone,2,2,CW,testing the microphone,game controller,making speech,take photos of the girls,protect eyes from sunlight
6576808811,1125,640,360,why do they keep their hands on the mat,3,1,CW,moving the dog,remove the dirt,avoid the man s face,playing game,keep their balance
3326600678,683,640,480,why was the baby staring up at the end,1,3,CW,looking at tv,looking at lady talk,making himself comfortable,to open the video game,show his balance
5770742977,425,640,480,why did the boys hold the side of the float before standing up,2,1,CW,preparing jumping water,to help man in white,support himself,drag float away,take surfboard from the man
4533035526,2401,640,360,why did the girl give the yellow balloon to the man after picking up from the floor,1,3,CW,thank the man,for him to paste to the ceiling,play together,fun gesture,want to take the balloon
3385351378,1111,160,120,why did the man in blue step in to move the vacuum machine,1,3,CW,hand gesture,make the kid hold cleaner,make cat comfortable with water,push it,support the boy in white
